protein	n_obs	status	singular	messages	var_Run	var_Mixture	sigma2	acquisition	design	level	reference	structure	var_Run:ionID	var_Run:Channel
P40121	832	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.040782407961427	ms3	balanced	psm	drop	mixed	2.50621429753281	2.48705970267814e-10
O75369	8881	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0458602899778394	ms3	balanced	psm	drop	mixed	3.22235672662482	0.000217753741536142
Q9GZL7	609	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.49136153514863e-10	1.07610527329936e-10	0.0508805794113839	ms3	balanced	psm	drop	mixed	2.56083118242516	0.00112125807019548
P32004	1160	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0548601988843398	ms3	balanced	psm	drop	mixed	2.14849589724949	0
P14314	2009	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.44537897047124e-10	4.3728262610259e-09	0.0571709315103667	ms3	balanced	psm	drop	mixed	5.23837318203561	0.00126392081131986
P78347	2475	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.30932321754453e-10	0	0.0559825105814412	ms3	balanced	psm	drop	mixed	3.33346154010226	0.000445896291863837
P31040	1850	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0451138753946488	ms3	balanced	psm	drop	mixed	3.84779571725354	0
Q12907	702	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0672378550505606	ms3	balanced	psm	drop	mixed	2.74770381760071	0.00196510860530914
Q15427	520	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.67486830481452e-11	0	0.0349250955258794	ms3	balanced	psm	drop	mixed	1.66736496763424	0
Q29RF7	1091	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	2.76167716861445e-10	0.0843411380019238	ms3	balanced	psm	drop	mixed	3.02975183890432	0
P62258	1923	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0349877312674936	ms3	balanced	psm	drop	mixed	3.98693066258356	0
Q99832	3296	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.69891535856268e-10	2.11933941677383e-11	0.0496498253351276	ms3	balanced	psm	drop	mixed	5.03946753448612	0.000308267885614171
P43243	3099	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	8.58861810369156e-11	0.0492086386993531	ms3	balanced	psm	drop	mixed	4.01488210464533	0.000194743904868929
P35268	472	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.49680850609736e-08	1.12356900814984e-10	0.0382097842318249	ms3	balanced	psm	drop	mixed	7.00623601093854	0.00137343717904383
P55795	1001	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.97120892757277e-10	0.0960391730623923	ms3	balanced	psm	drop	mixed	3.69108290390107	0.000672311465598871
P31327	7820	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0100060329459212	0	0.0371446655821705	ms3	balanced	psm	drop	mixed	3.57462766815931	0.000116574866549418
P62913	840	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0375497456292121	ms3	balanced	psm	drop	mixed	2.79806438124123	0.000973012558413249
P49736	2739	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.000281627997824756	0.0498859791368043	ms3	balanced	psm	drop	mixed	2.97931272363211	0.000735873349456024
P21333	12782	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.01490855219407e-09	0	0.0409994540158048	ms3	balanced	psm	drop	mixed	4.69781281803975	0.000516543871628938
P07437	504	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.60780012951152e-07	0.097850965337909	0.0224726617950417	ms3	balanced	psm	drop	mixed	7.24927758086122	0
P30041	2342	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.83499158607386e-11	1.16607328530895e-09	0.0317618797202518	ms3	balanced	psm	drop	mixed	3.7106905981866	6.58007582552636e-05
P26640	2840	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.89164251699735e-10	1.36001360227414e-09	0.0553653052571826	ms3	balanced	psm	drop	mixed	2.93402301294079	0
P82979	576	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.16781716469653e-09	0	0.0462062968166351	ms3	balanced	psm	drop	mixed	1.82843256085395	0.000359791116403664
Q14247	1280	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.0291625587895767	0.0345996249436363	ms3	balanced	psm	drop	mixed	1.23942999598871	0
Q12797	1821	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0362698329027375	ms3	balanced	psm	drop	mixed	2.84086024932107	0
P26038	3499	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0427844261407459	ms3	balanced	psm	drop	mixed	4.85100195360164	0.000118811822637296
Q13263	2763	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.83553800635729e-10	7.00155475864274e-09	0.0569381037340611	ms3	balanced	psm	drop	mixed	4.25019408722052	0.000563649024119654
P09651	773	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.35126618380351e-10	3.08315423872955e-08	0.0906424544116756	ms3	balanced	psm	drop	mixed	6.83726852018745	0
P40926	2207	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	8.58392025728357e-09	0.0309842866736021	ms3	balanced	psm	drop	mixed	4.52371424086206	0.00023950382599542
Q6IBS0	508	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.01280279365126e-11	0.0460425528671918	0.0455772283703668	ms3	balanced	psm	drop	mixed	1.69908654281731	0
Q9Y490	6919	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.047530995677469	ms3	balanced	psm	drop	mixed	2.72644134573747	0
P62333	1392	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0447275482816971	ms3	balanced	psm	drop	mixed	2.20631086526942	0
O00410	3173	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0447868159107372	ms3	balanced	psm	drop	mixed	3.5304767529248	1.85061546502164e-11
P16152	1215	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.95754225635135e-12	0	0.0361941120123085	ms3	balanced	psm	drop	mixed	1.99136474561734	8.03904480999968e-05
P54819	1495	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0306363344813782	ms3	balanced	psm	drop	mixed	2.48531263141365	0.000862134587536657
O60506	1478	ok	FALSE		2.30722092091215e-09	0.019794887506954	0.0240782343394589	ms3	balanced	psm	drop	mixed	2.33474736484153	0.000474767376034207
Q99873	1199	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0415204823935275	ms3	balanced	psm	drop	mixed	2.57912113817376	0
Q14764	1587	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.00365686699969325	0.0624686913564148	ms3	balanced	psm	drop	mixed	2.95959176478151	0.000849901051579546
Q9UHX1	1389	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.63162658228111e-12	0	0.0518781911878835	ms3	balanced	psm	drop	mixed	2.52372944105849	0.000120770473139575
P31930	1421	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0964757570434615	0	0.0508789711444234	ms3	balanced	psm	drop	mixed	3.17237169672375	0
P33176	1390	ok	TRUE	boundary (singular) fit: see help('isSingular')	0.0259086586519835	1.52717067957988e-10	0.0541502136454063	ms3	balanced	psm	drop	mixed	1.8086203899091	0
P14625	3675	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.7324839186815e-09	0.0473015980403544	ms3	balanced	psm	drop	mixed	5.51951329037403	0.000194842094618437
P78371	3031	ok	TRUE	boundary (singular) fit: see help('isSingular')	7.34366065879704e-10	0	0.0528572755205895	ms3	balanced	psm	drop	mixed	4.09932638184241	0
P15531	536	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.10346600285016e-10	3.47253802524803e-08	0.0218956634829789	ms3	balanced	psm	drop	mixed	5.19804731058501	0.000919701520853875
P07195	1855	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	5.7967612775765e-10	0.0389897565070533	ms3	balanced	psm	drop	mixed	7.83757119469502	0.000522707579433295
P67809	1052	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.152256536464097	0.102381818267321	ms3	balanced	psm	drop	mixed	6.14280144414454	0.00119612640060044
P14550	1122	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.77439969396335e-09	3.00913758911712e-10	0.046997728415279	ms3	balanced	psm	drop	mixed	2.18216330199857	0.00102391035266222
P07814	5443	ok	FALSE		0.0204452689229561	2.02338912652593e-06	0.0412128689037734	ms3	balanced	psm	drop	mixed	2.68747665080082	0.000424659251432764
Q8N183	645	ok	TRUE	boundary (singular) fit: see help('isSingular')	8.49562668164939e-12	0	0.052778019272537	ms3	balanced	psm	drop	mixed	2.4645990895639	0
Q9BRJ6	431	ok	TRUE	boundary (singular) fit: see help('isSingular')	7.64641695978318e-10	0	0.0337106601650782	ms3	balanced	psm	drop	mixed	1.19500026430734	2.03780809205757e-11
O75947	903	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.63102172444788e-10	0.0408684137104325	0.0217049237910699	ms3	balanced	psm	drop	mixed	2.77253426861849	0.000264961749793389
P51149	1120	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.87403071397835e-08	0.0159079035045266	0.0273447640177074	ms3	balanced	psm	drop	mixed	1.63656790613036	0
P62244	824	ok	FALSE		1.54594702614567e-07	0.00828667618752446	0.0369453158766601	ms3	balanced	psm	drop	mixed	3.23446860004608	0.00113899590767653
Q15738	856	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0447645660382939	ms3	balanced	psm	drop	mixed	1.41891792394054	0.000109911846564248
P61604	992	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0165620144150506	ms3	balanced	psm	drop	mixed	4.88489411523215	0.00176272962740513
Q9P258	2152	ok	TRUE	boundary (singular) fit: see help('isSingular')	6.40876164433786e-11	0	0.0446230190619391	ms3	balanced	psm	drop	mixed	3.15973293901502	0.000279038330553018
P30101	2748	ok	TRUE	boundary (singular) fit: see help('isSingular')	8.08011089123264e-09	0.0174854713640424	0.0313629770351603	ms3	balanced	psm	drop	mixed	5.35575469427276	0
P09622	1165	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0330841296089676	ms3	balanced	psm	drop	mixed	2.3607193853936	0
P53999	1091	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0379371476512961	ms3	balanced	psm	drop	mixed	4.84369629810593	0
Q10471	1808	ok	TRUE	boundary (singular) fit: see help('isSingular')	5.1908407581899e-11	9.31642758130018e-12	0.0344319103574575	ms3	balanced	psm	drop	mixed	1.79467336526293	0
Q7KZF4	3783	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	8.98587311064907e-09	0.0488199998805854	ms3	balanced	psm	drop	mixed	2.76608124188671	0.000642771607118209
Q09028	408	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0475461684563826	ms3	balanced	psm	drop	mixed	3.15089056586488	0
O15145	909	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.72233005031519e-10	0	0.049972642008157	ms3	balanced	psm	drop	mixed	3.17173848660319	0
Q13151	803	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.82026097056021e-10	0	0.0504170850641261	ms3	balanced	psm	drop	mixed	5.2401739855707	0.00195048071277092
Q92499	2234	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	6.18053345401859e-07	0.0368721527844245	ms3	balanced	psm	drop	mixed	2.46231566388869	0.000169716633012334
P16615	1574	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0448310948187493	ms3	balanced	psm	drop	mixed	2.37509041942562	0
Q9BWD1	1247	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	5.17037886018501e-11	0.0640884742340813	ms3	balanced	psm	drop	mixed	2.86738107326562	0.00111902142754589
P00492	942	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	7.99591223440504e-10	0.0373904421113277	ms3	balanced	psm	drop	mixed	2.44187369813985	0.000455303355495004
Q16555	1277	ok	TRUE	boundary (singular) fit: see help('isSingular')	7.90664968156018e-09	0	0.0453508607171798	ms3	balanced	psm	drop	mixed	3.51651604975209	0
P37108	893	ok	FALSE		1.27495109828643e-08	1.46764762473058e-08	0.0281971556138982	ms3	balanced	psm	drop	mixed	3.6902277521371	0.000469673739559143
O43390	1579	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.60904523000034e-10	0	0.0319500681057976	ms3	balanced	psm	drop	mixed	3.56483469930149	0.000507732202138006
P34932	4132	ok	FALSE		2.19357085060423e-08	0.00872737155252697	0.0402415870890885	ms3	balanced	psm	drop	mixed	3.56118263433399	0.000413576416351486
P18669	440	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.303014735730219	0.0438915196255215	ms3	balanced	psm	drop	mixed	4.45364602449081	0
P53396	6383	ok	TRUE	boundary (singular) fit: see help('isSingular')	3.09449339947207e-10	0	0.0334612582883753	ms3	balanced	psm	drop	mixed	4.14853072249017	0.000196274903654038
P25205	3273	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0476433015327438	ms3	balanced	psm	drop	mixed	2.71517497041546	2.84282871719987e-16
P59998	584	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.76054685073186e-10	0	0.0608527256125239	ms3	balanced	psm	drop	mixed	2.80410007447427	0
P46779	904	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.25825831153975e-10	0	0.0195729632743419	ms3	balanced	psm	drop	mixed	3.29005101868322	0.00080473145049182
Q6P2Q9	5522	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.0128549162483739	0.0500749136465304	ms3	balanced	psm	drop	mixed	2.65528445422557	0.000166283317921152
Q92973	2137	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.61090766710695e-09	0.0360604790588396	ms3	balanced	psm	drop	mixed	2.85235008030574	0.000194386719345994
P62195	1271	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.39174284586951e-11	0	0.0399464687929134	ms3	balanced	psm	drop	mixed	2.74987998897344	0
P09382	1163	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0304401886238756	ms3	balanced	psm	drop	mixed	5.79831669988846	0.000651713328933517
P50579	304	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.96225521573835e-09	3.55289746881375e-09	0.0737772106554168	ms3	balanced	psm	drop	mixed	1.98182504666639	0
Q07020	816	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.62426349852957e-09	0.02731109852242	ms3	balanced	psm	drop	mixed	3.19820957915868	0.00047579404617859
P50990	3545	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	2.5127542106449e-10	0.0329585946002044	ms3	balanced	psm	drop	mixed	3.20565843056709	0.000395862478874733
O75367	1402	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0377420230267901	ms3	balanced	psm	drop	mixed	2.22766116474437	0
Q15365	1376	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.02913674409214e-10	5.88306741016606e-11	0.0488168408466372	ms3	balanced	psm	drop	mixed	4.5872408329485	1.3923987943702e-11
Q14980	4397	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.70506135076746e-11	0.070113553241818	ms3	balanced	psm	drop	mixed	3.13743576367236	0
Q9Y383	832	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	6.96589088829911e-11	0.0334546357552558	ms3	balanced	psm	drop	mixed	2.88560376759644	0
Q09666	14316	ok	FALSE		1.63397849278405e-08	1.87978517747331e-08	0.0331419705091669	ms3	balanced	psm	drop	mixed	3.08537177542985	5.36920666606047e-05
P98175	677	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0703413605730613	ms3	balanced	psm	drop	mixed	2.26161486004144	3.95845114116606e-05
Q9BQE5	166	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.144073086617932	ms3	balanced	psm	drop	mixed	0.967785330177023	0
Q15061	592	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.74364776988764e-10	0	0.0658682147911807	ms3	balanced	psm	drop	mixed	2.19439367248865	0.00142882646111185
P49419	1998	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.31763803964813e-10	0	0.0403306246083887	ms3	balanced	psm	drop	mixed	2.67690758252087	0
P00491	1431	ok	TRUE	boundary (singular) fit: see help('isSingular')	9.44285111786397e-11	2.88567826108766e-11	0.0373290513540785	ms3	balanced	psm	drop	mixed	2.84236616703523	0.000475048605261954
Q96RS6	478	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.53263835390949e-09	0.0644244792543544	ms3	balanced	psm	drop	mixed	2.61429264961234	0.00303430048902791
P50991	2995	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.43031433714083e-10	0	0.0488116217518631	ms3	balanced	psm	drop	mixed	4.31414477748369	8.59157215686435e-12
Q9Y230	1878	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.90155751675767e-09	0.0350793809895346	ms3	balanced	psm	drop	mixed	2.95431520292772	0
O00233	270	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.79135298319685e-08	0.0800010717135853	ms3	balanced	psm	drop	mixed	2.57503282008908	0.0026460436801141
P20700	3487	ok	TRUE	boundary (singular) fit: see help('isSingular')	7.8868726389957e-10	8.93088132958421e-11	0.0425639114199576	ms3	balanced	psm	drop	mixed	4.03576824183636	6.60361021001818e-05
P40925	1210	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.03081430861953e-08	0.0588936073592787	0.0459709738560929	ms3	balanced	psm	drop	mixed	4.90802087319651	0
Q13423	3082	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.51753976105545e-10	0.0302473002406406	ms3	balanced	psm	drop	mixed	1.95358616857749	3.25927301436731e-05
Q86UE4	1166	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0.0336769721378945	0.0452121801063761	ms3	balanced	psm	drop	mixed	1.75111624435034	2.4314763109832e-11
Q9NTJ3	1527	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	4.35456046031184e-08	0.0493189148780346	ms3	balanced	psm	drop	mixed	1.77226224334613	0.000495772312551891
Q1KMD3	2456	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.93173547531815e-11	0.0429479377725068	ms3	balanced	psm	drop	mixed	2.9734210998402	0.000359025536871587
Q9HD15	176	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.031132341608139	ms3	balanced	psm	drop	mixed	0.598622502156953	0.00287222772645807
Q9NW13	626	ok	TRUE	boundary (singular) fit: see help('isSingular')	2.71906650126465e-15	0	0.0652452711762983	ms3	balanced	psm	drop	mixed	3.40104461828148	0
Q8TCJ2	419	ok	FALSE		2.30420005146652e-07	1.89228035524296e-08	0.0604347964075953	ms3	balanced	psm	drop	mixed	2.84529401694326	0.00345788495862056
P53041	1036	ok	TRUE	boundary (singular) fit: see help('isSingular')	1.25203795930039e-11	0	0.0392423942809806	ms3	balanced	psm	drop	mixed	1.41195467113307	0.00171268730500659
P50552	828	ok	TRUE	boundary (singular) fit: see help('isSingular')	4.22810997260461e-09	0	0.0637301863998924	ms3	balanced	psm	drop	mixed	2.08402181281365	9.99126250021148e-05
Q99584	536	ok	FALSE		1.15330646075215e-09	3.1396914515771e-09	0.0174045614259351	ms3	balanced	psm	drop	mixed	1.26514716849035	0.00212146676160484
P09874	3803	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	3.03758140012693e-09	0.0387625841651945	ms3	balanced	psm	drop	mixed	3.61783813368912	0.000240671737206365
Q9UBM7	536	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	0	0.0398991691122289	ms3	balanced	psm	drop	mixed	3.95548768720692	0
P62241	1288	ok	TRUE	boundary (singular) fit: see help('isSingular')	0	1.09624774375693e-11	0.0272569275298541	ms3	balanced	psm	drop	mixed	2.4549248078243	3.07505681922836e-05
